risk_id,loan_id,customer_id,risk_grade,pd,lgd,ead,ecl,risk_weight,rwa,provision_amount,assessment_date_id,basel_category
RISK01769,LOAN01769,CUST0490,AAA,0.0979,0.6795,25663.57,1707.22,0.2644,12846.28,1705.75,20240424,Corporate
RISK01770,LOAN01770,CUST0423,AAA,0.014,0.4643,35514.14,230.85,0.4885,38300.82,228.41,20240417,Retail
RISK01771,LOAN01771,CUST0539,D,0.95,0.3116,20518.04,6073.75,0.2131,9111.17,5584.68,20250408,SME
RISK01772,LOAN01772,CUST0269,A,0.2258,0.4655,219526.84,23074.44,1.3641,260925.19,23581.5,20250208,Corporate
RISK01773,LOAN01773,CUST0281,AAA,0.018,0.4373,8379.47,65.96,0.244,12291.35,59.47,20250203,Sovereign
RISK01774,LOAN01774,CUST0547,A,0.2128,0.404,298902.93,25697.04,1.2443,283196.86,23568.52,20240725,Retail
RISK01775,LOAN01775,CUST0582,AAA,0.0278,0.6846,125474.55,2388.02,0.723,179748.31,2619.87,20250530,SME
RISK01776,LOAN01776,CUST0765,AAA,0.0221,0.4704,11148.52,115.9,0.6118,15572.27,124.18,20250520,Sovereign
RISK01777,LOAN01777,CUST0725,AAA,0.0782,0.3223,127078.34,3202.86,0.6561,175825.71,3058.9,20240504,Sovereign
RISK01778,LOAN01778,CUST0398,AAA,0.0152,0.5853,217484.7,1934.87,1.4559,232969.98,1775.07,20250517,Corporate
RISK01779,LOAN01779,CUST0400,AAA,0.0324,0.4188,17374.3,235.75,1.1707,11486.21,231.46,20250314,Corporate
RISK01780,LOAN01780,CUST0007,AAA,0.0455,0.6668,24906.59,755.65,0.7922,34513.96,721.1,20240723,Retail
RISK01781,LOAN01781,CUST0617,BBB,0.3588,0.4806,32083.34,5532.43,0.5809,34361.48,5798.32,20241019,Sovereign
RISK01782,LOAN01782,CUST0076,A,0.2092,0.6845,166517.96,23844.94,0.2996,64253.8,24989.53,20241002,Corporate
RISK01783,LOAN01783,CUST0669,B,0.5205,0.3123,20625.43,3352.71,1.0656,19451.5,3572.51,20241006,Retail
RISK01784,LOAN01784,CUST0044,D,0.95,0.6977,1516.88,1005.41,0.3305,1242.39,956.79,20241014,Retail
RISK01785,LOAN01785,CUST0524,AAA,0.0172,0.4766,63605.5,521.41,0.3594,32595.22,478.14,20240211,Sovereign
RISK01786,LOAN01786,CUST0362,A,0.2512,0.5202,53572.27,7000.52,0.6125,53805.15,6440.75,20240130,Retail
RISK01787,LOAN01787,CUST0482,AAA,0.0629,0.4305,78150.66,2116.2,1.1303,18003.47,2241.44,20240807,Sovereign
RISK01788,LOAN01788,CUST0749,B,0.5032,0.3459,48718.06,8479.71,0.2506,31862.04,8323.64,20240628,Retail
RISK01789,LOAN01789,CUST0551,AAA,0.0996,0.3539,41891.78,1476.62,0.3855,46440.65,1569.41,20250107,Sovereign
RISK01790,LOAN01790,CUST0040,A,0.2544,0.5559,90712.7,12828.68,0.3673,92844.88,12310.93,20250601,SME
RISK01791,LOAN01791,CUST0468,D,0.95,0.5425,63008.85,32473.19,0.2687,39959.81,29671.21,20240310,Sovereign
RISK01792,LOAN01792,CUST0727,B,0.5471,0.5704,92336.32,28815.01,0.6128,133917.15,28608.11,20240501,Corporate
RISK01793,LOAN01793,CUST0212,AAA,0.0464,0.3123,126663.41,1835.44,0.2606,34157.9,1699.72,20240728,Corporate
RISK01794,LOAN01794,CUST0298,AAA,0.0413,0.5773,46073.18,1098.5,0.8279,52825.2,1021.95,20240303,SME
RISK01795,LOAN01795,CUST0601,D,0.95,0.5293,60597.4,30470.49,1.2633,42460.41,33419.86,20240501,Corporate
RISK01796,LOAN01796,CUST0102,AAA,0.0661,0.6918,161317.25,7376.71,1.0039,205934.29,6749.14,20240314,SME
RISK01797,LOAN01797,CUST0333,AAA,0.074,0.6819,50321.14,2539.23,0.7122,70917.21,2336.6,20250427,Retail
RISK01798,LOAN01798,CUST0314,AAA,0.0116,0.4318,294034.55,1472.78,1.4564,108420.26,1472.51,20240513,Retail
RISK01799,LOAN01799,CUST0333,AAA,0.0221,0.6933,97396.59,1492.3,0.5523,101771.66,1482.3,20241015,Sovereign
RISK01800,LOAN01800,CUST0602,B,0.5507,0.5827,0.0,0.0,1.3315,0.0,0.0,20240505,SME
RISK01801,LOAN01801,CUST0121,AAA,0.0893,0.4472,243895.25,9739.95,0.8775,83035.17,9986.19,20240314,Corporate
RISK01802,LOAN01802,CUST0983,AAA,0.0321,0.4984,147572.86,2360.97,0.597,115625.55,2359.79,20240405,Corporate
RISK01803,LOAN01803,CUST0874,A,0.2425,0.4871,94207.92,11128.0,1.315,129338.64,11233.74,20250228,Sovereign
RISK01804,LOAN01804,CUST0453,B,0.5357,0.5122,13217.78,3626.77,1.2835,17875.58,3975.17,20241231,Sovereign
RISK01805,LOAN01805,CUST0972,BBB,0.3535,0.5837,305364.52,63008.29,0.4829,281699.15,65015.19,20250219,SME
RISK01806,LOAN01806,CUST0385,AAA,0.0578,0.5065,26964.65,789.41,1.0976,9624.19,729.83,20250203,Corporate
RISK01807,LOAN01807,CUST0233,A,0.2239,0.602,116210.44,15663.75,0.9386,33671.33,15967.83,20240811,Corporate
RISK01808,LOAN01808,CUST0906,CC,0.7579,0.6425,29034.12,14138.19,0.5562,31111.92,14590.55,20250116,Sovereign
RISK01809,LOAN01809,CUST0534,AAA,0.0963,0.5243,26888.17,1357.59,0.413,12763.39,1229.69,20250124,Corporate
RISK01810,LOAN01810,CUST0407,AAA,0.0243,0.5847,0.0,0.0,0.7935,0.0,0.0,20250411,Corporate
RISK01811,LOAN01811,CUST0009,B,0.5943,0.5614,57290.41,19114.37,0.8168,70093.29,17864.48,20241027,SME
RISK01812,LOAN01812,CUST0284,AAA,0.0906,0.3681,375972.51,12538.63,1.2165,471782.07,13489.27,20250312,SME
RISK01813,LOAN01813,CUST0395,AAA,0.0937,0.5935,82453.74,4585.33,0.8703,68110.08,4650.88,20240228,Sovereign
RISK01814,LOAN01814,CUST0594,AAA,0.0812,0.5816,23515.37,1110.53,0.3719,22262.07,1009.45,20241210,Sovereign
RISK01815,LOAN01815,CUST0440,A,0.2464,0.3288,51263.05,4153.14,0.9759,60610.35,4061.67,20240826,Sovereign
RISK01816,LOAN01816,CUST0317,AAA,0.0806,0.6361,159014.02,8152.59,1.1955,74742.7,8494.77,20240613,Corporate
RISK01817,LOAN01817,CUST0398,AAA,0.0584,0.3594,22899.64,480.64,0.5703,16552.22,458.65,20250410,Corporate
RISK01818,LOAN01818,CUST0729,AA,0.1797,0.5217,6245.15,585.48,0.4219,3052.59,635.09,20240711,Retail
RISK01819,LOAN01819,CUST0045,AAA,0.0238,0.5777,46527.72,639.72,1.3066,64288.69,575.99,20241208,Retail
RISK01820,LOAN01820,CUST0829,AAA,0.0268,0.4949,3803.88,50.45,0.4117,3799.83,55.07,20250301,Corporate
RISK01821,LOAN01821,CUST0812,A,0.2653,0.3168,155590.98,13076.96,0.6279,35200.98,13358.51,20240719,Sovereign
RISK01822,LOAN01822,CUST0038,AAA,0.036,0.4096,108563.8,1600.84,1.0436,28740.06,1682.83,20240612,Sovereign
RISK01823,LOAN01823,CUST0402,AAA,0.0756,0.3057,49916.58,1153.62,0.2487,53664.64,1077.14,20240723,Sovereign
RISK01824,LOAN01824,CUST0031,D,0.95,0.5625,3675.08,1963.87,1.4894,5496.85,2155.49,20240319,Corporate
RISK01825,LOAN01825,CUST0374,CC,0.7038,0.4295,151533.75,45805.94,0.6954,57924.04,43258.79,20240828,SME
RISK01826,LOAN01826,CUST0595,AAA,0.0539,0.6208,184733.54,6181.39,1.395,203150.42,5927.4,20240325,Corporate
RISK01827,LOAN01827,CUST0813,AA,0.193,0.6294,153981.98,18704.84,0.2782,143392.66,18145.07,20240331,Corporate
RISK01828,LOAN01828,CUST0533,B,0.5948,0.4696,25329.46,7074.98,0.6837,9700.18,6545.62,20240614,Retail
RISK01829,LOAN01829,CUST0018,A,0.2067,0.4832,28339.56,2830.48,0.2228,18684.0,3030.59,20240205,Retail
RISK01830,LOAN01830,CUST0443,AAA,0.0253,0.5446,324060.67,4465.03,1.1524,476244.66,4553.98,20250514,Sovereign
RISK01831,LOAN01831,CUST0614,A,0.2422,0.6272,53683.23,8154.9,0.6362,52268.24,7530.97,20250107,Retail
RISK01832,LOAN01832,CUST0651,AAA,0.0224,0.4922,6076.44,66.99,0.4445,5854.13,70.27,20240324,Retail
RISK01833,LOAN01833,CUST0942,A,0.2111,0.4119,347001.45,30172.5,1.1671,364938.9,30387.79,20250514,Corporate
RISK01834,LOAN01834,CUST0056,AAA,0.0548,0.3581,60492.9,1187.11,0.3991,30508.7,1147.33,20241030,Sovereign
RISK01835,LOAN01835,CUST0155,D,0.95,0.6904,403305.5,264520.01,0.7346,345969.61,262619.45,20250123,Sovereign
RISK01836,LOAN01836,CUST0924,AA,0.1937,0.4633,121708.67,10922.28,0.6071,178613.45,11338.46,20250201,Corporate
RISK01837,LOAN01837,CUST0427,A,0.2583,0.6997,206634.61,37345.59,0.564,166828.53,37974.25,20241021,SME
RISK01838,LOAN01838,CUST0473,AAA,0.01,0.5788,104295.34,603.66,0.432,56437.91,601.07,20250307,SME
RISK01839,LOAN01839,CUST0427,CC,0.7181,0.5427,76674.39,29881.0,0.587,27013.28,32269.73,20240504,Corporate
RISK01840,LOAN01840,CUST0157,D,0.95,0.5748,145949.1,79696.97,0.2602,126508.3,81844.99,20241115,Retail
RISK01841,LOAN01841,CUST0660,AAA,0.0424,0.4339,162841.05,2995.85,1.116,62583.27,2718.07,20240830,Sovereign
RISK01842,LOAN01842,CUST0408,AAA,0.087,0.6352,60449.48,3340.58,1.09,46092.32,3145.19,20241105,Corporate
RISK01843,LOAN01843,CUST0148,D,0.95,0.5739,78344.49,42713.81,0.9599,22379.7,41067.74,20250124,Retail
RISK01844,LOAN01844,CUST0383,A,0.2348,0.5225,122728.43,15056.69,0.3852,63258.44,13877.88,20250530,Corporate
RISK01845,LOAN01845,CUST0003,B,0.5103,0.3682,52724.04,9906.45,0.589,35549.98,10356.16,20240409,SME
RISK01846,LOAN01846,CUST0665,AAA,0.0373,0.4771,140419.26,2498.88,1.1577,163378.14,2699.08,20250112,Corporate
RISK01847,LOAN01847,CUST0717,AAA,0.0571,0.3002,138852.71,2380.13,0.5846,57644.49,2547.14,20250206,Sovereign
RISK01848,LOAN01848,CUST0053,AAA,0.0289,0.4894,255905.16,3619.44,0.845,276708.21,3333.93,20250408,SME
RISK01849,LOAN01849,CUST0953,CC,0.7137,0.6618,3354.93,1584.62,0.2364,1493.43,1703.56,20240927,SME
RISK01850,LOAN01850,CUST0485,B,0.5422,0.538,169179.0,49350.12,0.5105,197754.85,48813.59,20250107,SME
RISK01851,LOAN01851,CUST0463,AAA,0.0404,0.3452,93208.3,1299.89,0.3765,88994.27,1407.82,20240109,Retail
RISK01852,LOAN01852,CUST0217,B,0.5188,0.4834,237302.83,59512.68,1.13,279764.83,59442.27,20241213,Corporate
RISK01853,LOAN01853,CUST0628,BB,0.402,0.4789,166961.31,32143.02,0.865,110175.31,33166.51,20240429,SME
RISK01854,LOAN01854,CUST0762,BBB,0.3791,0.5395,168699.71,34503.22,1.1971,133361.82,34195.2,20240321,SME
RISK01855,LOAN01855,CUST0372,AAA,0.01,0.6824,287717.46,1963.38,0.9178,96997.42,2031.44,20240712,Corporate
RISK01856,LOAN01856,CUST0516,AAA,0.0578,0.4747,174615.24,4791.03,0.9549,228580.55,4383.44,20240107,Sovereign
RISK01857,LOAN01857,CUST0383,AAA,0.01,0.5805,350972.39,2037.39,0.2533,192751.09,2205.76,20241220,Corporate
RISK01858,LOAN01858,CUST0710,A,0.2394,0.5386,91439.72,11790.31,1.4976,57343.72,12626.24,20240313,Retail
RISK01859,LOAN01859,CUST0079,A,0.239,0.3794,125979.8,11423.42,0.5647,86965.27,11576.46,20241004,SME
RISK01860,LOAN01860,CUST0960,AAA,0.0495,0.673,197047.82,6564.35,0.4753,226760.7,6033.33,20241121,Sovereign
RISK01861,LOAN01861,CUST0872,CC,0.7588,0.5192,182653.69,71959.88,1.15,225416.22,68070.97,20240713,SME
RISK01862,LOAN01862,CUST0625,AAA,0.01,0.3698,83677.76,309.44,0.4703,46377.5,286.18,20250601,Corporate
RISK01863,LOAN01863,CUST0467,AAA,0.0458,0.4996,69610.14,1592.8,1.4887,80943.27,1549.13,20240415,SME
RISK01864,LOAN01864,CUST0829,CC,0.7095,0.6678,71665.05,33955.19,1.4131,51547.04,35240.15,20240129,Corporate
RISK01865,LOAN01865,CUST0634,AAA,0.0452,0.418,153839.52,2906.58,0.4172,147970.32,2990.01,20240902,Retail
RISK01866,LOAN01866,CUST0285,D,0.95,0.6562,80999.48,50494.27,1.0995,31987.29,51942.19,20240109,SME
RISK01867,LOAN01867,CUST0337,AAA,0.0896,0.5064,309846.68,14058.81,0.8741,130381.59,13912.24,20240818,SME
RISK01868,LOAN01868,CUST0157,A,0.2336,0.4628,46606.34,5038.62,0.4469,30538.16,5506.12,20240518,Retail
RISK01869,LOAN01869,CUST0072,AAA,0.0966,0.6246,331715.39,20014.5,0.5102,118689.49,20147.56,20241003,Retail
RISK01870,LOAN01870,CUST0429,AAA,0.045,0.6695,173573.75,5229.34,1.3592,161170.79,4748.08,20250504,Retail
RISK01871,LOAN01871,CUST0055,CCC,0.6734,0.4655,35763.06,11210.56,1.026,52949.45,10202.76,20250206,SME
RISK01872,LOAN01872,CUST0292,AAA,0.01,0.5178,155876.08,807.13,0.9498,102544.33,775.04,20250519,Corporate
RISK01873,LOAN01873,CUST0926,AAA,0.0511,0.5054,252546.79,6522.26,0.4311,114148.84,6713.79,20241207,Retail
RISK01874,LOAN01874,CUST0363,AAA,0.0339,0.3304,35058.38,392.67,1.3619,16016.3,416.03,20250323,Retail
RISK01875,LOAN01875,CUST0679,B,0.5613,0.456,5586.5,1429.88,0.7708,5785.55,1406.47,20240307,Sovereign
RISK01876,LOAN01876,CUST0621,B,0.599,0.4796,76528.67,21985.19,0.4654,108205.45,22526.41,20240921,Corporate
RISK01877,LOAN01877,CUST0158,AAA,0.046,0.6171,259040.88,7353.29,0.7214,300418.52,7566.34,20250309,Retail
RISK01878,LOAN01878,CUST0172,AAA,0.0127,0.477,113894.46,689.96,0.9419,151624.23,732.61,20240813,SME
RISK01879,LOAN01879,CUST0493,AAA,0.0379,0.3116,79232.73,935.71,0.874,54430.66,847.22,20241231,SME
RISK01880,LOAN01880,CUST0007,D,0.95,0.3728,106321.59,37654.85,0.7921,116965.4,40153.67,20241217,SME
RISK01881,LOAN01881,CUST0844,AAA,0.0425,0.3772,13910.17,222.99,1.2753,4098.16,242.63,20241020,SME
RISK01882,LOAN01882,CUST0880,A,0.2136,0.3244,17725.64,1228.24,0.8343,16342.43,1176.41,20240225,Retail
RISK01883,LOAN01883,CUST0474,AAA,0.0789,0.3167,19605.05,489.88,1.4987,24154.15,506.07,20241211,Retail
RISK01884,LOAN01884,CUST0157,AA,0.189,0.5315,11885.2,1193.91,0.8038,14744.44,1152.34,20241201,Corporate
RISK01885,LOAN01885,CUST0938,AAA,0.036,0.5335,62278.52,1196.12,0.4327,37459.57,1136.76,20240603,SME
RISK01886,LOAN01886,CUST0885,AAA,0.0279,0.5685,56356.48,893.88,1.059,78352.88,910.65,20250129,Retail
RISK01887,LOAN01887,CUST0765,D,0.95,0.5177,19711.48,9694.4,0.3736,23420.19,8740.04,20240807,SME
RISK01888,LOAN01888,CUST0548,AAA,0.094,0.5331,7617.06,381.7,0.3793,3180.8,393.45,20250112,Sovereign
RISK01889,LOAN01889,CUST0863,AAA,0.01,0.6776,129899.31,880.2,0.369,72431.62,957.75,20250521,Sovereign
RISK01890,LOAN01890,CUST0881,AAA,0.0376,0.5177,4471.78,87.05,0.619,3194.68,90.84,20250221,Corporate
RISK01891,LOAN01891,CUST0435,AAA,0.0947,0.4464,0.0,0.0,0.2023,0.0,0.0,20240602,Retail
RISK01892,LOAN01892,CUST0469,AAA,0.0767,0.3284,131099.67,3302.18,1.2619,98723.16,3426.08,20241012,Corporate
RISK01893,LOAN01893,CUST0391,AA,0.1962,0.6843,84622.5,11361.39,0.2868,97837.05,11525.99,20240309,Sovereign
RISK01894,LOAN01894,CUST0352,A,0.2355,0.4547,214155.12,22932.13,0.7635,43539.1,24822.45,20241102,Retail
RISK01895,LOAN01895,CUST0647,AAA,0.0942,0.5759,94573.9,5130.61,1.1111,107967.37,4810.19,20240715,Sovereign
RISK01896,LOAN01896,CUST0874,D,0.95,0.6037,0.0,0.0,1.0819,0.0,0.0,20240516,Sovereign
RISK01897,LOAN01897,CUST0321,CC,0.7158,0.5842,251905.21,105339.29,1.3614,216614.81,107745.47,20241211,SME
RISK01898,LOAN01898,CUST0062,AAA,0.0547,0.4201,122303.8,2810.48,0.9142,104878.84,2924.35,20250429,Retail
RISK01899,LOAN01899,CUST0843,AAA,0.01,0.5809,68668.52,398.9,1.3369,32232.42,409.18,20241005,SME
RISK01900,LOAN01900,CUST0792,AAA,0.01,0.5207,298121.97,1552.32,0.4708,253252.83,1592.54,20250506,Corporate
RISK01901,LOAN01901,CUST0736,AAA,0.0608,0.4012,252394.44,6156.65,0.5716,203294.85,5553.3,20250523,Retail
RISK01902,LOAN01902,CUST0933,AAA,0.0114,0.62,25401.83,179.54,1.4067,36810.45,166.55,20240425,Corporate
RISK01903,LOAN01903,CUST0748,BBB,0.3957,0.5768,247641.61,56521.66,1.1041,129223.4,60098.5,20241220,Sovereign
RISK01904,LOAN01904,CUST0438,AAA,0.0165,0.3345,70036.13,386.55,1.4606,16500.98,367.46,20240525,Retail
RISK01905,LOAN01905,CUST0209,AAA,0.0602,0.5224,13837.26,435.16,1.3633,3103.76,414.74,20250306,Retail
RISK01906,LOAN01906,CUST0729,AAA,0.0676,0.6475,183354.81,8025.62,0.2672,174820.22,8646.67,20250318,SME
RISK01907,LOAN01907,CUST0158,AA,0.1761,0.6836,26009.75,3131.1,0.7608,31048.97,2941.17,20241004,SME
RISK01908,LOAN01908,CUST0442,D,0.95,0.334,40580.48,12876.19,0.9625,44021.63,11698.39,20250509,Retail
RISK01909,LOAN01909,CUST0223,AAA,0.01,0.3957,0.0,0.0,1.2078,0.0,0.0,20241029,Sovereign
RISK01910,LOAN01910,CUST0163,AAA,0.0256,0.5077,29010.82,377.06,1.1369,21889.2,356.95,20241203,Retail
RISK01911,LOAN01911,CUST0354,B,0.5459,0.3904,162551.93,34642.96,0.3963,34183.44,36867.79,20241127,Corporate
RISK01912,LOAN01912,CUST0775,AAA,0.0652,0.6411,8459.69,353.61,0.9678,6069.41,385.78,20240609,Sovereign
RISK01913,LOAN01913,CUST0788,AAA,0.0771,0.3242,345245.53,8629.7,1.0461,140982.76,9127.06,20241212,Sovereign
RISK01914,LOAN01914,CUST0473,D,0.95,0.5418,27883.5,14351.92,0.3521,15680.93,14009.22,20241117,SME
RISK01915,LOAN01915,CUST0141,BB,0.4115,0.532,1027.5,224.94,0.2088,349.49,210.87,20240103,Retail
RISK01916,LOAN01916,CUST0068,AAA,0.0753,0.4351,207311.84,6792.16,0.5778,123310.22,6839.04,20240626,SME
RISK01917,LOAN01917,CUST0503,AAA,0.06,0.3021,115344.44,2090.73,0.6655,151999.33,2098.49,20250217,Sovereign
RISK01918,LOAN01918,CUST0191,AAA,0.0274,0.4265,342228.79,3999.32,1.2784,452756.68,3725.77,20240725,Corporate
RISK01919,LOAN01919,CUST0217,CC,0.7186,0.366,445185.04,117087.05,0.9471,318188.61,112771.89,20241108,Corporate
RISK01920,LOAN01920,CUST0439,B,0.5841,0.377,191664.71,42205.66,0.4155,61773.66,44767.63,20240627,SME
RISK01921,LOAN01921,CUST0545,AAA,0.08,0.5069,168356.69,6827.2,0.2825,154189.1,6444.99,20240118,Sovereign
RISK01922,LOAN01922,CUST0967,AAA,0.0345,0.3675,88475.2,1121.75,0.9997,24511.69,1056.6,20240610,Corporate
RISK01923,LOAN01923,CUST0410,AA,0.1936,0.6197,73665.99,8838.0,0.5615,30591.82,9496.57,20240806,Retail
RISK01924,LOAN01924,CUST0183,AAA,0.0102,0.4547,15360.61,71.24,0.7131,7786.95,73.95,20240525,SME
RISK01925,LOAN01925,CUST0204,BBB,0.3675,0.5837,10449.11,2241.44,0.3105,8913.15,2440.28,20240331,SME
RISK01926,LOAN01926,CUST0995,BB,0.4258,0.6772,196839.0,56758.87,1.4195,238078.44,58751.3,20241112,Retail
RISK01927,LOAN01927,CUST0238,BBB,0.3606,0.5744,331297.57,68621.22,1.4713,125608.27,66673.41,20240607,Retail
RISK01928,LOAN01928,CUST0347,B,0.5093,0.6821,299222.54,103947.97,1.1303,384195.35,110271.35,20240721,Retail
RISK01929,LOAN01929,CUST0141,AAA,0.0126,0.3396,154694.98,661.93,0.3687,82779.06,714.91,20250427,Retail
RISK01930,LOAN01930,CUST0990,BBB,0.3389,0.5324,52361.12,9447.54,0.3035,37489.43,8891.15,20241019,Retail
RISK01931,LOAN01931,CUST0647,AAA,0.0361,0.5174,13376.03,249.84,0.3939,12001.15,255.29,20240323,Corporate
RISK01932,LOAN01932,CUST0422,AAA,0.0961,0.6252,18358.04,1102.98,0.9701,8759.37,1029.89,20250402,SME
RISK01933,LOAN01933,CUST0708,B,0.5124,0.6245,26573.11,8503.23,0.6621,25871.63,8247.26,20240117,Sovereign
RISK01934,LOAN01934,CUST0364,B,0.5981,0.6006,179134.31,64348.42,0.3915,225931.66,61742.16,20240206,SME
RISK01935,LOAN01935,CUST0713,AAA,0.093,0.6556,27631.13,1684.69,1.0151,23149.87,1586.03,20240109,Retail
RISK01936,LOAN01936,CUST0736,AAA,0.0585,0.3937,17944.35,413.28,1.2238,7527.6,373.98,20240506,SME
RISK01937,LOAN01937,CUST0836,A,0.2273,0.5874,108324.52,14463.06,0.5444,120988.66,14866.09,20241012,Corporate
RISK01938,LOAN01938,CUST0700,AA,0.1951,0.5624,171240.95,18789.28,0.8044,144375.93,19023.28,20250330,Retail
RISK01939,LOAN01939,CUST0975,AAA,0.0853,0.3695,5656.32,178.28,0.2387,2068.7,187.59,20250506,Sovereign
RISK01940,LOAN01940,CUST0653,AAA,0.0535,0.4887,61002.34,1594.93,0.5417,78512.57,1563.07,20250111,Retail
RISK01941,LOAN01941,CUST0416,B,0.5378,0.5549,1210.45,361.23,0.6805,1300.3,362.92,20250328,Retail
RISK01942,LOAN01942,CUST0484,AAA,0.0988,0.4875,6959.92,335.22,0.3116,7147.21,326.62,20240130,Retail
RISK01943,LOAN01943,CUST0912,AAA,0.0417,0.3304,131099.74,1806.25,1.4949,53836.05,1915.95,20240623,Sovereign
RISK01944,LOAN01944,CUST0264,BBB,0.3791,0.6201,142991.76,33614.49,0.5906,58416.68,35428.72,20240604,Corporate
RISK01945,LOAN01945,CUST0786,AAA,0.0336,0.5842,5118.4,100.47,0.4186,2931.72,94.07,20240823,Corporate
RISK01946,LOAN01946,CUST0739,AAA,0.0887,0.553,147933.24,7256.29,0.3857,69082.31,7380.89,20250416,Retail
RISK01947,LOAN01947,CUST0177,AAA,0.0166,0.4932,1294.68,10.6,1.1095,1450.6,10.36,20240517,Retail
RISK01948,LOAN01948,CUST0062,CC,0.751,0.5197,81199.62,31691.78,0.5055,44487.77,33767.04,20250407,SME
RISK01949,LOAN01949,CUST0585,D,0.95,0.3005,24152.02,6894.8,1.4272,11856.49,7314.51,20240531,Corporate
RISK01950,LOAN01950,CUST0700,AAA,0.0528,0.5048,383984.79,10234.52,0.4546,369439.54,11021.69,20250509,Retail
RISK01951,LOAN01951,CUST0942,B,0.5515,0.4092,103648.5,23390.75,0.2234,78045.17,23927.81,20240711,Sovereign
RISK01952,LOAN01952,CUST0159,A,0.2014,0.641,4329.78,558.96,1.0234,5817.37,518.25,20250325,Corporate
RISK01953,LOAN01953,CUST0690,AAA,0.0773,0.5039,65926.89,2567.95,1.3802,75636.54,2391.95,20240210,Sovereign
RISK01954,LOAN01954,CUST0458,AAA,0.0149,0.3744,200030.18,1115.88,0.6468,276886.23,1041.72,20250506,SME
RISK01955,LOAN01955,CUST0407,CC,0.7012,0.6812,53299.82,25459.06,1.4774,45898.65,25613.42,20240504,SME
RISK01956,LOAN01956,CUST0454,AAA,0.0258,0.6042,307793.08,4797.99,0.5036,220733.66,4557.71,20240722,SME
RISK01957,LOAN01957,CUST0233,AAA,0.0122,0.437,194850.62,1038.83,0.8019,157905.11,976.68,20241028,Retail
RISK01958,LOAN01958,CUST0494,CC,0.7075,0.6723,24305.09,11560.77,0.5489,14006.64,12426.52,20250319,SME
RISK01959,LOAN01959,CUST0505,AA,0.1826,0.6786,143586.2,17792.1,0.9402,86979.19,18274.86,20250203,Sovereign
RISK01960,LOAN01960,CUST0477,AAA,0.081,0.587,135998.86,6466.34,0.9606,187427.51,5900.0,20241028,SME
RISK01961,LOAN01961,CUST0751,CCC,0.6701,0.5972,93268.54,37324.55,0.7235,102363.22,38868.46,20240123,Sovereign
RISK01962,LOAN01962,CUST0203,AAA,0.0367,0.5538,98345.48,1998.82,1.4835,80935.98,2027.29,20240607,Sovereign
RISK01963,LOAN01963,CUST0131,AAA,0.0524,0.5843,390478.22,11955.4,0.7537,139302.9,10908.36,20240817,Sovereign
RISK01964,LOAN01964,CUST0771,A,0.2053,0.4478,278514.25,25604.75,0.5051,181496.29,23198.17,20240921,Sovereign
RISK01965,LOAN01965,CUST0315,AAA,0.0435,0.312,2822.79,38.31,0.6628,1139.71,42.12,20250401,Corporate
RISK01966,LOAN01966,CUST0149,AA,0.1799,0.6968,23908.45,2997.03,0.9252,19124.67,2885.83,20241229,SME
RISK01967,LOAN01967,CUST0823,CC,0.7339,0.645,58209.56,27554.4,0.8632,86089.63,25205.53,20250124,Corporate
RISK01968,LOAN01968,CUST0083,BBB,0.3754,0.4382,43496.8,7155.24,0.2823,21628.1,6947.2,20250125,Sovereign
RISK01969,LOAN01969,CUST0083,A,0.2434,0.4613,119.21,13.38,0.4573,41.04,12.75,20240823,SME
RISK01970,LOAN01970,CUST0305,AAA,0.056,0.4433,9349.75,232.11,0.3585,5489.39,246.97,20250507,Retail
RISK01971,LOAN01971,CUST0912,AAA,0.0352,0.6037,13756.19,292.32,0.931,4570.86,291.99,20241119,Corporate
RISK01972,LOAN01972,CUST0694,AAA,0.0596,0.3029,191998.9,3466.13,0.5788,93322.96,3316.14,20250501,SME
RISK01973,LOAN01973,CUST0357,AAA,0.0514,0.3869,59806.89,1189.36,1.175,78805.22,1156.71,20240816,Retail
RISK01974,LOAN01974,CUST0757,AAA,0.0973,0.4404,214103.11,9174.52,0.9588,82721.41,9128.23,20240414,Corporate
RISK01975,LOAN01975,CUST0814,AAA,0.0598,0.3261,44030.46,858.63,0.9169,55938.24,894.49,20250222,Corporate
RISK01976,LOAN01976,CUST0006,AAA,0.01,0.4769,5825.72,27.78,0.5354,3250.92,28.84,20240831,Corporate
RISK01977,LOAN01977,CUST0764,B,0.5628,0.3791,27534.21,5874.63,0.9247,23422.45,5678.61,20250428,SME
RISK01978,LOAN01978,CUST0366,BB,0.4004,0.5398,7188.53,1553.7,0.5949,8861.6,1496.9,20241113,Retail
RISK01979,LOAN01979,CUST0941,BB,0.4148,0.5863,283239.0,68882.94,1.2036,258355.11,68691.92,20240129,SME
RISK01980,LOAN01980,CUST0985,D,0.95,0.6072,97970.89,56513.53,0.8566,26242.99,55161.94,20250213,Sovereign
RISK01981,LOAN01981,CUST0763,AAA,0.0553,0.477,278666.89,7350.7,1.261,399513.49,8071.95,20240702,SME
RISK01982,LOAN01982,CUST0311,D,0.95,0.6261,80629.79,47958.2,1.1211,79475.85,49805.37,20240511,Corporate
RISK01983,LOAN01983,CUST0621,AAA,0.01,0.6442,110115.23,709.36,0.313,41238.61,685.17,20240223,SME
