loan_id,customer_id,product_id,disbursal_date_id,disbursal_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,paid_instalments,days_past_due,loan_status,pd,lgd,ead,ecl,collateral_value
LOAN01680,CUST0459,PROD03,20210718,413492.14,9.45,36,13235.71,108443.06,25,0,Closed,0.0292,0.5171,108443.06,1637.42,582311.4
LOAN01681,CUST0194,PROD02,20200128,483959.69,11.82,360,4911.12,126496.97,252,0,Active,0.0398,0.5829,126496.97,2934.66,7597.47
LOAN01682,CUST0051,PROD01,20241105,171108.63,15.81,60,4143.78,128624.55,9,0,Active,0.0742,0.5126,128624.55,4892.22,128374.49
LOAN01683,CUST0103,PROD05,20230722,8448.82,10.6,180,93.92,6713.44,27,0,Closed,0.0975,0.5677,6713.44,371.59,351.16
LOAN01684,CUST0133,PROD03,20200530,69694.43,8.51,360,536.38,12340.63,287,30,Active,0.2019,0.3953,12340.63,984.92,73705.2
LOAN01685,CUST0993,PROD05,20220710,416513.65,12.39,12,37082.77,300855.92,3,0,Active,0.0593,0.3413,300855.92,6089.05,334580.98
LOAN01686,CUST0961,PROD03,20211022,43276.04,14.66,24,2091.33,8537.0,19,0,Active,0.0974,0.6616,8537.0,550.12,30291.86
LOAN01687,CUST0851,PROD04,20210911,497484.92,15.69,24,24284.79,352431.3,5,60,Defaulted,0.416,0.5331,352431.3,78158.55,118240.71
LOAN01688,CUST0134,PROD03,20230516,260980.08,12.14,24,12302.31,18714.74,22,0,Active,0.0977,0.6167,18714.74,1127.59,183923.18
LOAN01689,CUST0461,PROD02,20240404,355598.63,11.42,120,4983.29,288170.45,21,0,Active,0.0306,0.5519,288170.45,4866.66,182746.33
LOAN01690,CUST0312,PROD05,20220805,250226.65,12.63,240,2865.89,17956.59,221,0,Active,0.0406,0.5844,17956.59,426.05,115373.95
LOAN01691,CUST0916,PROD05,20241109,418284.33,12.71,12,37303.13,89620.69,9,60,Defaulted,0.3604,0.5136,89620.69,16588.92,11772.29
LOAN01692,CUST0304,PROD02,20210823,292685.28,11.06,180,3337.69,257867.77,12,30,Active,0.2234,0.3038,257867.77,17501.21,28894.85
LOAN01693,CUST0716,PROD03,20220916,241551.72,8.58,48,5962.97,174176.15,10,30,Active,0.2636,0.6333,174176.15,29076.6,45613.69
LOAN01694,CUST0268,PROD05,20201110,114307.77,14.15,12,10271.43,73553.42,3,60,Defaulted,0.4051,0.4074,73553.42,12139.09,142344.76
LOAN01695,CUST0998,PROD01,20200724,78412.7,9.55,84,1283.58,62914.52,14,0,Active,0.0311,0.3263,62914.52,638.45,57791.22
LOAN01696,CUST0888,PROD03,20220512,484980.92,7.61,360,3427.66,451999.06,5,0,Active,0.061,0.3891,451999.06,10728.24,712115.5
LOAN01697,CUST0626,PROD05,20240218,226945.68,10.1,60,4833.1,177070.83,10,30,Active,0.2501,0.6851,177070.83,30339.94,220380.39
LOAN01698,CUST0331,PROD05,20220504,456238.93,11.59,120,6438.03,217495.43,61,0,Active,0.0863,0.308,217495.43,5781.12,115527.04
LOAN01699,CUST0442,PROD02,20240228,235161.79,14.12,60,5486.44,123277.09,25,0,Active,0.0605,0.3064,123277.09,2285.21,13381.5
LOAN01700,CUST0995,PROD01,20220604,422001.3,10.96,60,9166.91,34326.52,55,0,Active,0.0503,0.3998,34326.52,690.3,466867.85
LOAN01701,CUST0333,PROD03,20210616,358627.3,9.92,12,31515.7,53034.26,10,0,Active,0.0144,0.5821,53034.26,444.55,32903.24
LOAN01702,CUST0444,PROD04,20220114,473314.2,9.41,60,9919.67,339221.09,12,0,Active,0.0587,0.4109,339221.09,8181.96,606082.37
LOAN01703,CUST0758,PROD05,20241106,396636.33,13.36,36,13433.13,255336.74,11,0,Active,0.0457,0.3992,255336.74,4658.22,474859.1
LOAN01704,CUST0524,PROD01,20210329,14748.44,11.59,48,385.42,8582.61,17,30,Active,0.2505,0.3833,8582.61,824.07,3999.52
LOAN01705,CUST0236,PROD04,20210927,423341.25,8.8,24,19301.41,0.0,24,0,Active,0.0539,0.3764,0.0,0.0,520031.42
LOAN01706,CUST0162,PROD01,20210510,176686.17,10.26,48,4503.31,147379.91,4,0,Closed,0.0327,0.6275,147379.91,3024.13,129194.79
LOAN01707,CUST0092,PROD03,20211231,269489.1,11.74,84,4719.83,28683.36,75,0,Closed,0.01,0.3608,28683.36,103.49,361935.03
LOAN01708,CUST0838,PROD03,20211129,156246.47,8.17,120,1909.77,46627.93,79,60,Defaulted,0.4189,0.3526,46627.93,6887.14,54507.41
LOAN01709,CUST0821,PROD01,20220922,42307.02,8.27,240,361.01,30369.73,63,30,Active,0.2553,0.6614,30369.73,5128.09,22166.54
LOAN01710,CUST0761,PROD02,20240202,307563.98,9.66,60,6483.49,61273.88,48,30,Active,0.2541,0.344,61273.88,5355.97,319254.42
LOAN01711,CUST0879,PROD03,20220103,474949.96,15.1,180,6679.9,193111.78,100,0,Closed,0.0632,0.3526,193111.78,4303.36,197817.0
LOAN01712,CUST0252,PROD01,20240916,64560.68,10.99,120,888.96,6312.82,108,30,Active,0.2539,0.5629,6312.82,902.23,86360.62
LOAN01713,CUST0734,PROD04,20210501,70054.53,14.93,84,1349.08,64361.21,0,120,NPA,0.6979,0.4157,64361.21,18672.28,5751.65
LOAN01714,CUST0622,PROD05,20230912,252982.55,10.55,120,3420.71,71217.01,83,0,Closed,0.0306,0.5743,71217.01,1251.54,262873.05
LOAN01715,CUST0433,PROD01,20221031,373855.64,12.54,12,33311.14,293564.43,1,120,NPA,0.7432,0.467,293564.43,101888.7,53861.56
LOAN01716,CUST0052,PROD02,20230513,245368.13,11.86,36,8133.34,25452.59,32,0,Active,0.0281,0.6895,25452.59,493.14,143812.41
LOAN01717,CUST0118,PROD04,20210512,263886.35,10.96,240,2716.62,111389.38,130,0,Active,0.0527,0.574,111389.38,3369.51,369149.23
LOAN01718,CUST0954,PROD05,20200403,315716.7,13.12,84,5764.12,121791.42,48,0,Active,0.0759,0.4521,121791.42,4179.2,83395.25
LOAN01719,CUST0036,PROD01,20220908,358695.15,8.83,36,11378.05,343845.3,0,180,NPA,0.95,0.5675,343845.3,185375.6,465300.34
LOAN01720,CUST0459,PROD02,20230718,231760.19,10.49,48,5932.72,123508.1,18,0,Closed,0.0712,0.3115,123508.1,2739.26,185454.71
LOAN01721,CUST0051,PROD04,20230521,476388.49,11.92,180,5692.97,66999.15,153,180,NPA,0.95,0.5566,66999.15,35427.14,247731.15
LOAN01722,CUST0291,PROD05,20230128,208769.77,15.08,48,5818.69,126393.29,16,0,Active,0.0435,0.5107,126393.29,2807.88,226479.01
LOAN01723,CUST0461,PROD03,20200520,172125.01,11.68,240,1856.99,133008.91,25,0,Active,0.0351,0.543,133008.91,2535.06,94352.81
LOAN01724,CUST0412,PROD02,20210913,463433.52,8.26,48,11370.41,429001.46,3,30,Active,0.1876,0.6728,429001.46,54147.4,11301.41
LOAN01725,CUST0034,PROD02,20211216,418272.76,10.44,240,4159.11,262025.35,84,0,Closed,0.0704,0.4928,262025.35,9090.48,151804.28
LOAN01726,CUST0694,PROD02,20200722,250088.89,12.24,120,3622.83,209345.32,13,0,Active,0.0371,0.519,209345.32,4030.92,252576.41
LOAN01727,CUST0013,PROD01,20201021,334069.25,8.68,60,6882.96,204628.23,23,0,Active,0.0658,0.6987,204628.23,9407.67,148220.21
LOAN01728,CUST0033,PROD05,20240304,334574.95,12.48,12,29801.76,108897.42,8,0,Active,0.0631,0.3948,108897.42,2712.84,255950.79
LOAN01729,CUST0139,PROD03,20220212,198905.25,7.61,24,8960.61,0.0,24,0,Closed,0.01,0.312,0.0,0.0,23709.87
LOAN01730,CUST0229,PROD03,20201118,157070.63,15.46,360,2043.97,141467.84,9,180,NPA,0.95,0.4751,141467.84,63850.8,133856.89
LOAN01731,CUST0985,PROD04,20211005,209589.59,10.79,60,4535.07,92221.61,32,30,Active,0.2026,0.5087,92221.61,9504.6,251019.35
LOAN01732,CUST0161,PROD02,20211120,228909.11,10.28,36,7416.38,60037.03,25,0,Active,0.013,0.6587,60037.03,514.1,98535.06
LOAN01733,CUST0382,PROD04,20240302,228545.92,14.71,180,3153.43,171613.67,26,0,Active,0.0564,0.3174,171613.67,3072.12,89953.79
LOAN01734,CUST0946,PROD05,20241008,387240.39,11.81,36,12826.81,348718.54,0,0,Active,0.071,0.6204,348718.54,15360.49,493615.74
LOAN01735,CUST0223,PROD05,20200917,265966.18,10.0,180,2858.09,150001.36,70,30,Active,0.225,0.4526,150001.36,15275.39,77276.85
LOAN01736,CUST0085,PROD03,20201014,198499.49,10.25,180,2163.55,41784.51,141,90,NPA,0.5282,0.4212,41784.51,9296.13,4410.61
LOAN01737,CUST0164,PROD03,20231122,78841.76,12.06,240,871.42,7763.37,214,30,Active,0.1911,0.4846,7763.37,718.94,54640.13
LOAN01738,CUST0308,PROD03,20200326,471795.86,14.62,48,13039.73,397757.41,7,0,Active,0.0679,0.5525,397757.41,14921.77,574770.01
LOAN01739,CUST0943,PROD03,20240601,304119.98,9.61,24,13978.91,69287.25,18,0,Active,0.0454,0.613,69287.25,1928.28,42203.44
LOAN01740,CUST0514,PROD05,20240902,416255.54,14.42,24,20068.32,75340.45,19,0,Closed,0.0956,0.5706,75340.45,4109.77,89295.92
LOAN01741,CUST0312,PROD04,20220418,278344.72,14.11,240,3483.53,165474.11,74,0,Active,0.0281,0.3792,165474.11,1763.21,29126.21
LOAN01742,CUST0107,PROD01,20241022,318576.6,10.15,240,3106.06,200705.12,87,30,Active,0.1898,0.4259,200705.12,16224.16,55357.87
LOAN01743,CUST0895,PROD05,20231001,158310.28,11.33,12,14016.11,47713.33,8,0,Closed,0.0792,0.6227,47713.33,2353.12,214368.33
LOAN01744,CUST0465,PROD01,20210829,232091.79,9.31,240,2134.69,199915.28,5,0,Closed,0.0763,0.4559,199915.28,6954.09,109559.79
LOAN01745,CUST0129,PROD02,20220726,332389.22,11.52,84,5782.6,191635.03,34,0,Active,0.0222,0.6431,191635.03,2735.94,467352.09
LOAN01746,CUST0272,PROD03,20230620,308651.25,15.74,360,4085.96,94800.81,230,120,NPA,0.6914,0.3426,94800.81,22455.81,105910.29
LOAN01747,CUST0766,PROD05,20210814,96981.95,12.86,24,4604.32,52165.45,9,90,NPA,0.5017,0.3671,52165.45,9607.52,110425.23
LOAN01748,CUST0462,PROD03,20210423,352897.42,12.23,24,16650.04,176498.34,11,120,NPA,0.6908,0.5742,176498.34,70009.37,19165.35
LOAN01749,CUST0028,PROD05,20230519,323783.52,10.01,120,4280.62,46635.25,100,0,Active,0.0388,0.4154,46635.25,751.64,29836.41
LOAN01750,CUST0452,PROD03,20221203,234620.18,10.05,120,3107.02,86873.0,71,30,Active,0.2251,0.5075,86873.0,9924.22,95592.66
LOAN01751,CUST0259,PROD05,20200522,10997.94,13.02,180,139.3,4569.27,103,0,Active,0.0892,0.6192,4569.27,252.37,64.81
LOAN01752,CUST0074,PROD04,20220922,328651.85,10.16,48,8360.74,186513.38,19,60,Defaulted,0.4149,0.6737,186513.38,52133.87,218956.68
LOAN01753,CUST0106,PROD01,20200531,57775.46,13.48,180,749.34,22528.32,108,180,NPA,0.95,0.3095,22528.32,6623.89,79895.98
LOAN01754,CUST0275,PROD03,20210824,472682.52,14.39,24,22782.04,269494.76,10,0,Active,0.0232,0.5662,269494.76,3540.04,367971.18
LOAN01755,CUST0680,PROD05,20240204,492538.83,15.37,120,8058.34,296936.67,47,0,Closed,0.048,0.5719,296936.67,8151.27,604746.7
LOAN01756,CUST0745,PROD02,20220107,453901.4,14.95,48,12620.91,0.0,48,30,Active,0.2464,0.5334,0.0,0.0,261942.06
LOAN01757,CUST0414,PROD03,20210315,360228.36,15.64,120,5953.73,116200.73,78,90,NPA,0.5235,0.6978,116200.73,42447.93,116960.34
LOAN01758,CUST0582,PROD03,20240412,348762.95,8.82,120,4384.08,150434.84,64,30,Active,0.2596,0.3784,150434.84,14777.61,390395.62
LOAN01759,CUST0574,PROD03,20240928,191177.32,10.3,240,1883.06,50139.72,169,30,Active,0.2532,0.5635,50139.72,7153.84,111271.02
LOAN01760,CUST0465,PROD01,20210618,495561.31,15.65,24,24181.43,309387.53,8,60,Defaulted,0.4228,0.4926,309387.53,64436.54,452664.07
LOAN01761,CUST0451,PROD01,20220531,185819.19,12.25,12,16531.55,156989.19,1,0,Active,0.0608,0.3474,156989.19,3315.91,199876.02
LOAN01762,CUST0398,PROD02,20211125,199634.73,14.4,12,17962.22,62675.55,8,120,NPA,0.7038,0.4052,62675.55,17873.8,90512.29
LOAN01763,CUST0214,PROD05,20221231,226690.91,8.36,360,1720.61,124946.48,151,30,Active,0.1994,0.4944,124946.48,12317.64,287995.51
LOAN01764,CUST0237,PROD05,20240109,129016.02,8.62,48,3187.34,10493.19,44,0,Active,0.0395,0.6815,10493.19,282.47,112861.51
LOAN01765,CUST0155,PROD03,20211021,304146.69,14.74,36,10504.66,250750.97,3,30,Active,0.184,0.694,250750.97,32019.9,3233.68
LOAN01766,CUST0683,PROD01,20240524,335275.06,13.87,24,16076.94,298944.12,2,0,Active,0.0846,0.4839,298944.12,12238.16,282560.49
LOAN01767,CUST0807,PROD03,20240428,315265.72,8.2,360,2357.41,270731.55,44,0,Active,0.0556,0.356,270731.55,5358.75,361191.19
LOAN01768,CUST0544,PROD03,20230925,416943.0,12.81,120,6178.77,76082.98,97,180,NPA,0.95,0.628,76082.98,45391.11,533289.32
LOAN01769,CUST0490,PROD02,20210206,41420.3,9.74,48,1045.36,25663.57,16,0,Closed,0.0979,0.6795,25663.57,1707.22,15222.71
LOAN01770,CUST0423,PROD03,20211011,39752.61,8.68,120,496.71,35514.14,9,0,Active,0.014,0.4643,35514.14,230.85,44760.62
LOAN01771,CUST0539,PROD04,20240810,65174.3,10.77,60,1409.58,20518.04,40,180,NPA,0.95,0.3116,20518.04,6073.75,18533.94
LOAN01772,CUST0269,PROD01,20231114,305737.6,11.1,120,4228.86,219526.84,24,30,Active,0.2258,0.4655,219526.84,23074.44,212078.6
LOAN01773,CUST0281,PROD01,20240909,77934.26,14.14,48,2135.15,8379.47,42,0,Active,0.018,0.4373,8379.47,65.96,92164.35
LOAN01774,CUST0547,PROD02,20230724,403496.42,15.25,120,6571.72,298902.93,22,30,Active,0.2128,0.404,298902.93,25697.04,511864.14
LOAN01775,CUST0582,PROD03,20240927,468459.79,10.16,36,15151.09,125474.55,26,0,Active,0.0278,0.6846,125474.55,2388.02,563159.98
LOAN01776,CUST0765,PROD04,20240419,220328.1,8.46,240,1906.48,11148.52,226,0,Closed,0.0221,0.4704,11148.52,115.9,8033.66
LOAN01777,CUST0725,PROD05,20200220,283154.66,11.57,84,4933.57,127078.34,42,0,Active,0.0782,0.3223,127078.34,3202.86,271959.45
LOAN01778,CUST0398,PROD02,20240516,267670.09,15.4,180,3819.88,217484.7,13,0,Active,0.0152,0.5853,217484.7,1934.87,106979.7
LOAN01779,CUST0400,PROD02,20220816,62533.77,9.02,36,1989.14,17374.3,25,0,Active,0.0324,0.4188,17374.3,235.75,50200.93
LOAN01780,CUST0007,PROD02,20230628,175626.76,12.76,84,3172.12,24906.59,72,0,Active,0.0455,0.6668,24906.59,755.65,150490.23
LOAN01781,CUST0617,PROD03,20220928,161344.34,10.44,360,1468.65,32083.34,288,60,Defaulted,0.3588,0.4806,32083.34,5532.43,165101.16
LOAN01782,CUST0076,PROD01,20220908,493881.31,15.69,48,13918.45,166517.96,29,30,Active,0.2092,0.6845,166517.96,23844.94,291102.19
LOAN01783,CUST0669,PROD04,20241102,56516.11,8.86,120,711.65,20625.43,71,90,NPA,0.5205,0.3123,20625.43,3352.71,1221.91
LOAN01784,CUST0044,PROD03,20220325,20876.32,15.56,48,586.95,1516.88,44,180,NPA,0.95,0.6977,1516.88,1005.41,17492.88
LOAN01785,CUST0524,PROD04,20210402,400688.65,7.83,36,12524.73,63605.5,30,0,Active,0.0172,0.4766,63605.5,521.41,430501.35
LOAN01786,CUST0362,PROD03,20230120,78926.22,7.52,84,1211.37,53572.27,17,30,Active,0.2512,0.5202,53572.27,7000.52,16305.38
LOAN01787,CUST0482,PROD03,20240826,221242.5,13.59,24,10579.69,78150.66,15,0,Closed,0.0629,0.4305,78150.66,2116.2,52105.98
LOAN01788,CUST0749,PROD03,20211224,50230.33,13.53,84,928.32,48718.06,2,90,NPA,0.5032,0.3459,48718.06,8479.71,22872.98
LOAN01789,CUST0551,PROD03,20231225,68766.55,14.96,36,2382.47,41891.78,13,0,Active,0.0996,0.3539,41891.78,1476.62,24820.64
LOAN01790,CUST0040,PROD02,20240307,119302.33,13.5,240,1440.43,90712.7,48,30,Active,0.2544,0.5559,90712.7,12828.68,35341.77
LOAN01791,CUST0468,PROD03,20240710,289286.24,15.84,48,8174.77,63008.85,36,180,NPA,0.95,0.5425,63008.85,32473.19,378039.3
LOAN01792,CUST0727,PROD04,20210328,213903.3,15.15,24,10386.7,92336.32,13,90,NPA,0.5471,0.5704,92336.32,28815.01,2967.83
LOAN01793,CUST0212,PROD01,20210604,142831.84,9.65,84,2345.43,126663.41,2,0,Active,0.0464,0.3123,126663.41,1835.44,117106.86
LOAN01794,CUST0298,PROD03,20230205,54426.93,13.7,12,4879.16,46073.18,1,0,Active,0.0413,0.5773,46073.18,1098.5,42103.94
LOAN01795,CUST0601,PROD02,20210828,63912.57,7.55,24,2877.49,60597.4,0,180,NPA,0.95,0.5293,60597.4,30470.49,67595.13
LOAN01796,CUST0102,PROD02,20200907,419046.34,13.52,84,7742.24,161317.25,47,0,Active,0.0661,0.6918,161317.25,7376.71,587994.35
LOAN01797,CUST0333,PROD05,20240911,100587.74,11.38,240,1064.39,50321.14,113,0,Closed,0.074,0.6819,50321.14,2539.23,128375.1
LOAN01798,CUST0314,PROD04,20220408,469517.66,13.84,36,16010.54,294034.55,12,0,Active,0.0116,0.4318,294034.55,1472.78,112090.78
LOAN01799,CUST0333,PROD03,20221103,418237.87,11.44,120,5865.89,97396.59,90,0,Active,0.0221,0.6933,97396.59,1492.3,173376.56
LOAN01800,CUST0602,PROD01,20210502,131089.91,15.69,12,11874.68,0.0,12,90,NPA,0.5507,0.5827,0.0,0.0,116606.23
LOAN01801,CUST0121,PROD05,20220603,400639.98,14.72,24,19372.43,243895.25,9,0,Active,0.0893,0.4472,243895.25,9739.95,422185.31
LOAN01802,CUST0983,PROD03,20230915,300147.35,9.04,84,4835.19,147572.86,41,0,Active,0.0321,0.4984,147572.86,2360.97,273404.33
LOAN01803,CUST0874,PROD01,20200807,393700.98,15.91,48,11139.46,94207.92,35,30,Active,0.2425,0.4871,94207.92,11128.0,573759.65
LOAN01804,CUST0453,PROD03,20211027,48442.76,10.81,24,2253.54,13217.78,17,90,NPA,0.5357,0.5122,13217.78,3626.77,33771.01
LOAN01805,CUST0972,PROD01,20240622,439706.3,13.1,24,20925.1,305364.52,5,60,Defaulted,0.3535,0.5837,305364.52,63008.29,392512.2
LOAN01806,CUST0385,PROD01,20200116,101899.98,11.4,240,1079.68,26964.65,174,0,Active,0.0578,0.5065,26964.65,789.41,94373.8
LOAN01807,CUST0233,PROD01,20231107,143977.82,15.17,180,2031.89,116210.44,29,30,Active,0.2239,0.602,116210.44,15663.75,103483.56
LOAN01808,CUST0906,PROD05,20200916,57040.61,15.2,180,806.16,29034.12,84,120,NPA,0.7579,0.6425,29034.12,14138.19,18851.35
LOAN01809,CUST0534,PROD04,20240312,441554.45,13.25,240,5251.98,26888.17,225,0,Closed,0.0963,0.5243,26888.17,1357.59,407181.36
LOAN01810,CUST0407,PROD05,20230828,275318.62,14.02,24,13221.44,0.0,24,0,Active,0.0243,0.5847,0.0,0.0,370253.32
LOAN01811,CUST0009,PROD01,20220821,250738.52,9.92,48,6349.75,57290.41,37,90,NPA,0.5943,0.5614,57290.41,19114.37,111775.06
LOAN01812,CUST0284,PROD03,20220805,435426.41,10.13,60,9279.4,375972.51,7,0,Active,0.0906,0.3681,375972.51,12538.63,278265.71
LOAN01813,CUST0395,PROD03,20210806,152370.52,11.34,48,3963.3,82453.74,22,0,Active,0.0937,0.5935,82453.74,4585.33,57021.39
LOAN01814,CUST0594,PROD05,20210304,260283.72,15.62,360,3420.54,23515.37,326,0,Active,0.0812,0.5816,23515.37,1110.53,223441.21
LOAN01815,CUST0440,PROD03,20221102,227967.53,13.93,84,4263.3,51263.05,63,30,Active,0.2464,0.3288,51263.05,4153.14,163094.13
LOAN01816,CUST0317,PROD02,20210919,246958.83,15.62,12,22362.4,159014.02,3,0,Active,0.0806,0.6361,159014.02,8152.59,172510.03
LOAN01817,CUST0398,PROD01,20231106,161569.96,7.72,48,3923.19,22899.64,40,0,Active,0.0584,0.3594,22899.64,480.64,47833.9
LOAN01818,CUST0729,PROD05,20211020,11758.75,15.19,60,280.91,6245.15,26,30,Active,0.1797,0.5217,6245.15,585.48,12031.28
LOAN01819,CUST0045,PROD02,20210404,383664.75,15.68,24,18726.81,46527.72,21,0,Active,0.0238,0.5777,46527.72,639.72,409141.16
LOAN01820,CUST0829,PROD01,20210806,227992.7,9.73,360,1955.46,3803.88,353,0,Active,0.0268,0.4949,3803.88,50.45,99867.37
LOAN01821,CUST0812,PROD05,20211106,294654.23,13.54,12,26392.42,155590.98,5,30,Active,0.2653,0.3168,155590.98,13076.96,434006.83
LOAN01822,CUST0038,PROD01,20220421,237780.44,8.13,24,10768.27,108563.8,13,0,Closed,0.036,0.4096,108563.8,1600.84,167673.47
LOAN01823,CUST0402,PROD01,20240417,58347.91,12.29,36,1946.08,49916.58,5,0,Active,0.0756,0.3057,49916.58,1153.62,36625.8
LOAN01824,CUST0031,PROD04,20240214,56167.14,8.81,120,705.74,3675.08,111,180,NPA,0.95,0.5625,3675.08,1963.87,53273.44
LOAN01825,CUST0374,PROD04,20210829,212526.94,13.41,60,4880.36,151533.75,15,120,NPA,0.7038,0.4295,151533.75,45805.94,299528.38
LOAN01826,CUST0595,PROD03,20200414,484915.01,9.3,36,15487.96,184733.54,21,0,Active,0.0539,0.6208,184733.54,6181.39,226659.05
LOAN01827,CUST0813,PROD02,20210420,246638.52,14.79,36,8524.46,153981.98,12,30,Active,0.193,0.6294,153981.98,18704.84,13083.8
LOAN01828,CUST0533,PROD02,20231122,203152.16,10.7,48,5221.03,25329.46,42,90,NPA,0.5948,0.4696,25329.46,7074.98,283132.45
LOAN01829,CUST0018,PROD02,20231105,79085.0,12.3,36,2638.1,28339.56,23,30,Active,0.2067,0.4832,28339.56,2830.48,71828.02
LOAN01830,CUST0443,PROD04,20200218,478311.93,13.26,24,22798.28,324060.67,5,0,Closed,0.0253,0.5446,324060.67,4465.03,327951.57
LOAN01831,CUST0614,PROD04,20201201,194284.31,13.69,24,9299.72,53683.23,17,30,Active,0.2422,0.6272,53683.23,8154.9,171407.2
LOAN01832,CUST0651,PROD01,20240225,82987.89,15.32,360,1070.6,6076.44,332,0,Closed,0.0224,0.4922,6076.44,66.99,19869.22
LOAN01833,CUST0942,PROD04,20200327,449369.18,8.57,12,39208.45,347001.45,2,30,Active,0.2111,0.4119,347001.45,30172.5,306040.63
LOAN01834,CUST0056,PROD03,20210808,282031.6,11.67,360,2829.57,60492.9,277,0,Active,0.0548,0.3581,60492.9,1187.11,169315.99
LOAN01835,CUST0155,PROD02,20231120,416144.42,13.85,240,5129.57,403305.5,6,180,NPA,0.95,0.6904,403305.5,264520.01,345445.41
LOAN01836,CUST0924,PROD03,20210613,353325.78,10.61,120,4789.39,121708.67,74,30,Active,0.1937,0.4633,121708.67,10922.28,447650.96
LOAN01837,CUST0427,PROD01,20230817,443627.68,15.58,120,7315.65,206634.61,56,30,Active,0.2583,0.6997,206634.61,37345.59,117705.98
LOAN01838,CUST0473,PROD02,20220716,235559.32,9.63,240,2215.76,104295.34,126,0,Active,0.01,0.5788,104295.34,603.66,214121.93
LOAN01839,CUST0427,PROD03,20220907,231783.36,14.87,180,3223.4,76674.39,111,120,NPA,0.7181,0.5427,76674.39,29881.0,331506.68
LOAN01840,CUST0157,PROD05,20210919,202448.34,8.02,36,6345.86,145949.1,8,180,NPA,0.95,0.5748,145949.1,79696.97,21621.73
LOAN01841,CUST0660,PROD04,20210610,221585.69,7.51,24,9972.27,162841.05,6,0,Active,0.0424,0.4339,162841.05,2995.85,242182.9
LOAN01842,CUST0408,PROD05,20221121,398474.75,8.13,12,34686.65,60449.48,10,0,Active,0.087,0.6352,60449.48,3340.58,380131.41
LOAN01843,CUST0148,PROD04,20230408,99499.54,8.55,240,866.63,78344.49,44,180,NPA,0.95,0.5739,78344.49,42713.81,35554.53
LOAN01844,CUST0383,PROD03,20200619,396942.61,8.22,120,4862.28,122728.43,77,30,Active,0.2348,0.5225,122728.43,15056.69,310984.38
LOAN01845,CUST0003,PROD01,20220823,347608.9,14.13,12,31232.07,52724.04,10,90,NPA,0.5103,0.3682,52724.04,9906.45,250037.73
LOAN01846,CUST0665,PROD01,20240123,238291.33,9.92,12,20940.73,140419.26,4,0,Active,0.0373,0.4771,140419.26,2498.88,135578.39
LOAN01847,CUST0717,PROD02,20230820,209080.51,13.19,60,4777.58,138852.71,20,0,Closed,0.0571,0.3002,138852.71,2380.13,212097.2
LOAN01848,CUST0053,PROD01,20221013,369770.07,7.74,240,3033.34,255905.16,45,0,Active,0.0289,0.4894,255905.16,3619.44,380536.42
LOAN01849,CUST0953,PROD02,20231211,91934.47,8.2,360,687.44,3354.93,345,120,NPA,0.7137,0.6618,3354.93,1584.62,109019.0
LOAN01850,CUST0485,PROD03,20230820,338847.25,13.06,180,4300.62,169179.0,85,90,NPA,0.5422,0.538,169179.0,49350.12,380426.06
LOAN01851,CUST0463,PROD03,20210605,176541.57,10.76,36,5759.7,93208.3,16,0,Active,0.0404,0.3452,93208.3,1299.89,206172.39
LOAN01852,CUST0217,PROD04,20210820,470873.1,14.19,12,42320.45,237302.83,5,90,NPA,0.5188,0.4834,237302.83,59512.68,551611.37
LOAN01853,CUST0628,PROD02,20241113,395760.29,14.27,180,5342.49,166961.31,101,60,Defaulted,0.402,0.4789,166961.31,32143.02,316750.63
LOAN01854,CUST0762,PROD04,20240420,419553.92,10.22,12,36928.4,168699.71,7,60,Defaulted,0.3791,0.5395,168699.71,34503.22,29217.61
LOAN01855,CUST0372,PROD05,20210902,363175.74,11.89,360,3704.95,287717.46,40,0,Active,0.01,0.6824,287717.46,1963.38,434156.86
LOAN01856,CUST0516,PROD04,20201216,368563.34,13.23,60,8429.41,174615.24,28,0,Active,0.0578,0.4747,174615.24,4791.03,100981.2
LOAN01857,CUST0383,PROD02,20211011,487137.07,13.76,36,16592.46,350972.39,6,0,Active,0.01,0.5805,350972.39,2037.39,271782.15
